2.500300000000000011e+01,0.000000000000000000e+00
2.500300000000000011e+01,9.999851747774183425e-04
2.500300000000000011e+01,1.999970349554836685e-03
2.500300000000000011e+01,2.999955524332255027e-03
2.500300000000000011e+01,3.999940699109673370e-03
2.500300000000000011e+01,4.999925873887091712e-03
2.500300000000000011e+01,5.999911048664510055e-03
2.500300000000000011e+01,6.999896223441929265e-03
2.500300000000000011e+01,7.999881398219346740e-03
2.500300000000000011e+01,8.999866572996765082e-03
2.500300000000000011e+01,9.999851747774183425e-03
2.500300000000000011e+01,1.099983692255160177e-02
2.500300000000000011e+01,1.199982209732902011e-02
2.500300000000000011e+01,1.299980727210644019e-02
2.500300000000000011e+01,1.399979244688385853e-02
2.500300000000000011e+01,1.499977762166127687e-02
2.500300000000000011e+01,1.599976279643869348e-02
2.500300000000000011e+01,1.699974797121611356e-02
2.500300000000000011e+01,1.799973314599353016e-02
2.500300000000000011e+01,1.899971832077095024e-02
2.500300000000000011e+01,1.999970349554836685e-02
2.500300000000000011e+01,2.099968867032578693e-02
2.500300000000000011e+01,2.199967384510320353e-02
2.500300000000000011e+01,2.299965901988062361e-02
2.500300000000000011e+01,2.399964419465804022e-02
2.500300000000000011e+01,2.499962936943546030e-02
2.500300000000000011e+01,2.599961454421288037e-02
2.500300000000000011e+01,2.699959971899029698e-02
2.500300000000000011e+01,2.799958489376771706e-02
2.500300000000000011e+01,2.899957006854513367e-02
2.500300000000000011e+01,2.999955524332255374e-02
2.500300000000000011e+01,3.099954041809997035e-02
2.500300000000000011e+01,3.199952559287738696e-02
2.500300000000000011e+01,3.299951076765481051e-02
2.500300000000000011e+01,3.399949594243222711e-02
2.500300000000000011e+01,3.499948111720964372e-02
2.500300000000000011e+01,3.599946629198706033e-02
2.500300000000000011e+01,3.699945146676448388e-02
2.500300000000000011e+01,3.799943664154190048e-02
2.500300000000000011e+01,3.899942181631931709e-02
2.500300000000000011e+01,3.999940699109673370e-02
2.500300000000000011e+01,4.099939216587415725e-02
2.500300000000000011e+01,4.199937734065157385e-02
2.500300000000000011e+01,4.299936251542899046e-02
2.500300000000000011e+01,4.399934769020640707e-02
2.500300000000000011e+01,4.499933286498383062e-02
2.500400000000000134e+01,4.599931803976124722e-02
2.500400000000000134e+01,4.699930321453866383e-02
2.500400000000000134e+01,4.799928838931608044e-02
2.500400000000000134e+01,4.899927356409350399e-02
2.500400000000000134e+01,4.999925873887092059e-02
2.500400000000000134e+01,5.099924391364833720e-02
2.500400000000000134e+01,5.199922908842576075e-02
2.500400000000000134e+01,5.299921426320317736e-02
2.500400000000000134e+01,5.399919943798059396e-02
2.500400000000000134e+01,5.499918461275801057e-02
2.500400000000000134e+01,5.599916978753543412e-02
2.500400000000000134e+01,5.699915496231285073e-02
2.500400000000000134e+01,5.799914013709026733e-02
2.500400000000000134e+01,5.899912531186768394e-02
2.500400000000000134e+01,5.999911048664510749e-02
2.500400000000000134e+01,6.099909566142252410e-02
2.500400000000000134e+01,6.199908083619994070e-02
2.500400000000000134e+01,6.299906601097736425e-02
2.501300000000000168e+01,6.399905118575477392e-02
2.501300000000000168e+01,6.499903636053219746e-02
2.501300000000000168e+01,6.599902153530962101e-02
2.501300000000000168e+01,6.699900671008703068e-02
2.501300000000000168e+01,6.799899188486445423e-02
